,order_id,booker_id,product_type,sales_channel,ticket_count,pricing_currency,pricing_average_ticket_price,pricing_total_gross,customer_country,customer_region,customer_city,customer_postal_code,performance_show_name,performance_starts_at,purchase_purchased_at,purchase_lead_time_days,purchase_weeks_prior_to_performance
64099,1204560,559861,Dinner & Show,Phone Order,3,USD,125.72,377.16,United States,Minnesota,Farmington,55024,Christmas Special,2024-12-20 19:30:00,2024-07-22 10:22:00,151,22
64100,1204562,730343,Dinner & Show,Phone Order,4,USD,0.0,0.0,United States,Minnesota,Austin,55912,Biopic Title,2024-09-07 13:00:00,2024-07-22 10:24:00,47,7
64101,1204563,830715,Dinner & Show,Web Order,6,USD,85.62,513.72,United States,Minnesota,Kasota,56050,Biopic Title,2024-09-25 13:00:00,2024-07-22 10:24:00,65,9
64102,1204565,830716,Dinner & Show,Web Order,2,USD,103.5,207.01,United States,Minnesota,Finlayson,55735,Biopic Title,2024-09-12 19:30:00,2024-07-22 10:25:00,52,7
64103,1204567,830718,Dinner & Show,Web Order,4,USD,104.05,416.2,United States,Minnesota,Waverly,55390,Christmas Special,2024-12-23 19:30:00,2024-07-22 10:30:00,154,22
64104,1204568,786954,Dinner & Show,Phone Order,4,USD,81.01,324.05,United States,South Dakota,Brookings,57006,Biopic Title,2024-08-08 19:30:00,2024-07-22 10:31:00,17,2
64105,1204570,728894,Dinner & Show,Phone Order,4,USD,75.18,300.73,United States,Minnesota,St Paul,55116,Biopic Title,2024-09-04 13:00:00,2024-07-22 10:32:00,44,6
64106,1204571,830720,Dinner & Show,Web Order,2,USD,74.78,149.56,United States,Minnesota,Minneapolis,55419,Biopic Title,2024-07-23 19:30:00,2024-07-22 10:32:00,1,0
64107,1204572,830721,Dinner & Show,Web Order,4,USD,101.88,407.52,United States,Minnesota,Glenwood,56334,Biopic Title,2024-09-26 19:30:00,2024-07-22 10:36:00,66,9
64108,1204573,40865,Dinner & Show,Phone Order,2,USD,81.83,163.65,United States,Florida,The Villages,32163,Biopic Title,2024-08-20 19:30:00,2024-07-22 10:36:00,29,4
64109,1204574,273567,Dinner & Show,Phone Order,4,USD,86.43,345.73,United States,Minnesota,Coon Rapids,55433,Biopic Title,2024-08-07 13:00:00,2024-07-22 10:37:00,16,2
64110,1204575,830725,Dinner & Show,Web Order,2,USD,114.97,229.94,United States,Wisconsin,Baldwin,54002,Christmas Special,2024-12-22 18:30:00,2024-07-22 10:40:00,153,22
64111,1204576,830723,Dinner & Show,Web Order,6,USD,89.96,539.76,United States,Minnesota,Chaska,55318,Biopic Title,2024-08-28 19:30:00,2024-07-22 10:42:00,37,5
64112,1204578,830726,Dinner & Show,Web Order,3,USD,80.2,240.6,United States,Minnesota,Maple Grove,55311,Biopic Title,2024-08-28 13:00:00,2024-07-22 10:43:00,37,5
64113,1204581,704615,Show Only,Phone Order,1,USD,63.95,63.95,United States,Minnesota,Avon,56310,Biopic Title,2024-07-24 13:00:00,2024-07-22 10:45:00,2,0
64114,1204582,499022,Dinner & Show,Phone Order,2,USD,0.0,0.0,United States,Minnesota,Owatonna,55060,Biopic Title,2024-08-20 19:30:00,2024-07-22 10:45:00,29,4
64115,1204583,189451,Dinner & Show,Phone Order,2,USD,89.96,179.92,United States,Minnesota,Cambridge,55008,Biopic Title,2024-08-07 19:30:00,2024-07-22 10:49:00,16,2
64116,1204584,830729,Dinner & Show,Phone Order,2,USD,63.95,127.9,United States,Minnesota,Northfield,55057,Biopic Title,2024-08-07 13:00:00,2024-07-22 10:55:00,16,2
64117,1204586,341406,Dinner & Show,Phone Order,3,USD,89.96,269.88,United States,Minnesota,Elk River,55330,Biopic Title,2024-07-24 19:30:00,2024-07-22 10:59:00,2,0
64118,1204587,830730,Dinner & Show,Web Order,2,USD,96.46,192.92,United States,Minnesota,Kasota,56050,Biopic Title,2024-09-21 13:00:00,2024-07-22 11:00:00,61,9
64119,1204592,429492,Dinner & Show,Phone Order,2,USD,93.7,187.41,United States,Minnesota,Rochester,55901,Christmas Special,2024-10-22 19:30:00,2024-07-22 11:14:00,92,13
64120,1204594,830722,Dinner & Show,Phone Order,2,USD,91.58,183.17,United States,Minnesota,New London,56273,Biopic Title,2024-07-23 19:30:00,2024-07-22 11:17:00,1,0
64121,1204595,741517,Dinner & Show,Phone Order,6,USD,74.78,448.68,United States,Minnesota,St Louis Park,55416,Biopic Title,2024-08-21 19:30:00,2024-07-22 11:24:00,30,4
64122,1204596,830733,Dinner & Show,Web Order,4,USD,93.21,372.84,United States,Minnesota,Orono,55356,Biopic Title,2024-07-31 19:30:00,2024-07-22 11:26:00,9,1
64123,1204597,464607,Dinner & Show,Phone Order,2,USD,0.0,0.0,United States,Minnesota,Willmar,56201,Biopic Title,2024-08-04 18:30:00,2024-07-22 11:38:00,13,2
64124,1204598,415633,Dinner & Show,Phone Order,6,USD,125.72,754.32,United States,Minnesota,Bloomington,55431,Christmas Special,2024-10-12 19:30:00,2024-07-22 11:43:00,82,12
64125,1204598,415633,Dinner & Show,Phone Order,4,USD,125.72,502.88,United States,Minnesota,Bloomington,55431,Christmas Special,2024-10-12 19:30:00,2024-07-22 11:43:00,82,12
64126,1204599,9275,Dinner & Show,Window Order,2,USD,95.59,191.18,United States,Minnesota,Greenwood,55331,Biopic Title,2024-08-20 19:30:00,2024-07-22 11:46:00,29,4
64127,1204599,9275,Dinner & Show,Window Order,6,USD,95.59,573.54,United States,Minnesota,Greenwood,55331,Christmas Special,2024-12-20 19:30:00,2024-07-22 11:46:00,151,22
64128,1204600,739073,Dinner & Show,Window Order,4,USD,89.96,359.84,United States,Minnesota,Eden Prairie,55346,Biopic Title,2024-07-23 19:30:00,2024-07-22 11:47:00,1,0
64129,1204601,830734,Dinner & Show,Phone Order,3,USD,92.13,276.38,United States,Minnesota,Edina,55436,Biopic Title,2024-07-24 19:30:00,2024-07-22 11:48:00,2,0
64130,1204604,444059,Dinner & Show,Phone Order,3,USD,75.86,227.59,United States,Minnesota,Chanhassen,55317,Biopic Title,2024-07-24 19:30:00,2024-07-22 11:52:00,2,0
64131,1204605,359997,Dinner & Show,Phone Order,3,USD,81.28,243.85,United States,Minnesota,Prior Lake,55372,Biopic Title,2024-09-18 13:00:00,2024-07-22 12:02:00,58,8
64132,1204606,485059,Dinner & Show,Phone Order,3,USD,85.62,256.86,United States,Minnesota,Austin,55912,Biopic Title,2024-09-25 13:00:00,2024-07-22 12:03:00,65,9
64133,1204607,781421,Dinner & Show,Group Order,6,USD,87.72,526.3,United States,Minnesota,New Brighton,55112,Christmas Special,2024-12-12 19:30:00,2024-07-22 12:07:00,143,20
64134,1204608,440990,Dinner & Show,Phone Order,3,USD,97.54,292.63,United States,Minnesota,White Bear Lake,55110,Biopic Title,2024-08-10 13:00:00,2024-07-22 12:09:00,19,3
64135,1204609,435540,Dinner & Show,Web Order,2,USD,80.2,160.4,United States,South Dakota,Sioux Falls,57107,Biopic Title,2024-08-06 19:30:00,2024-07-22 12:10:00,15,2
64136,1204613,830738,Dinner & Show,Web Order,2,USD,118.13,236.26,United States,Minnesota,Ramsey,55303,Biopic Title,2024-08-17 20:00:00,2024-07-22 12:14:00,26,4
64137,1204616,830741,Dinner & Show,Phone Order,2,USD,89.96,179.92,United States,Minnesota,Roseville,55113,Biopic Title,2024-08-06 19:30:00,2024-07-22 12:20:00,15,2
64138,1204617,22829,Dinner & Show,Window Order,6,USD,80.2,481.2,United States,Minnesota,Eden Prairie,55347,Biopic Title,2024-08-01 19:30:00,2024-07-22 12:23:00,10,1
64139,1204619,830742,Dinner & Show,Web Order,2,USD,74.78,149.56,United States,Minnesota,Apple Valley,55124,Biopic Title,2024-08-15 19:30:00,2024-07-22 12:29:00,24,3
64140,1204621,830743,Dinner & Show,Web Order,4,USD,80.2,320.8,United States,Minnesota,Minneapolis,55414,Biopic Title,2024-08-01 19:30:00,2024-07-22 12:32:00,10,1
64141,1204623,830746,Dinner & Show,Phone Order,4,USD,96.46,385.84,United States,Minnesota,Plymouth,55447,Biopic Title,2024-08-03 20:00:00,2024-07-22 12:43:00,12,2
64142,1204624,830633,Dinner & Show,Phone Order,6,USD,74.78,448.68,United States,Minnesota,Oak Park Heights,55082,Biopic Title,2024-07-31 19:30:00,2024-07-22 12:44:00,9,1
64143,1204627,830745,Dinner & Show,Web Order,4,USD,92.08,368.32,United States,Wisconsin,Frederic,54837,Christmas Special,2024-11-12 19:30:00,2024-07-22 13:05:00,113,16
64144,1204628,830748,Dinner & Show,Phone Order,2,USD,93.21,186.42,United States,Minnesota,Mendota Heights,55120,Biopic Title,2024-08-21 19:30:00,2024-07-22 13:20:00,30,4
64145,1204630,607404,Dinner & Show,Window Order,4,USD,80.2,320.8,United States,Minnesota,Chanhassen,55317,Biopic Title,2024-07-24 19:30:00,2024-07-22 13:37:00,2,0
64146,1204631,830754,Dinner & Show,Web Order,5,USD,87.79,438.95,United States,Nevada,Mesquite,89027,Biopic Title,2024-09-05 19:30:00,2024-07-22 13:42:00,45,6
64147,1204632,716411,Dinner & Show,Window Order,2,USD,118.13,236.26,United States,Minnesota,Bloomington,55437,Biopic Title,2024-08-10 20:00:00,2024-07-22 13:46:00,19,3
64148,1204633,34020,Dinner & Show,Window Order,4,USD,80.2,320.8,United States,Minnesota,Chanhassen,55317,Biopic Title,2024-08-15 19:30:00,2024-07-22 13:47:00,24,3
64149,1204634,830756,Dinner & Show,Web Order,3,USD,96.46,289.38,United States,Minnesota,Savage,55378,Biopic Title,2024-08-10 20:00:00,2024-07-22 13:48:00,19,3
64150,1204635,355813,Dinner & Show,Web Order,2,USD,80.2,160.4,United States,Iowa,Mason City,50401,Biopic Title,2024-08-08 19:30:00,2024-07-22 13:50:00,17,2
64151,1204636,830758,Dinner & Show,Web Order,6,USD,74.78,448.68,United States,Minnesota,Woodbury,55129,Biopic Title,2024-08-24 13:00:00,2024-07-22 14:02:00,33,5
64152,1204637,814897,Dinner & Show,Web Order,4,USD,118.13,472.52,United States,Minnesota,Shakopee,55379,Biopic Title,2024-08-23 20:00:00,2024-07-22 14:04:00,32,5
64153,1204638,830567,Dinner & Show,Phone Order,2,USD,96.46,192.92,United States,Minnesota,Arlington,55307,Biopic Title,2024-07-23 19:30:00,2024-07-22 14:06:00,1,0
64154,1204639,6464,Dinner & Show,Phone Order,4,USD,118.13,472.52,United States,Minnesota,Eagan,55122,Biopic Title,2024-08-31 20:00:00,2024-07-22 14:09:00,40,6
64155,1204640,830759,Dinner & Show,Web Order,4,USD,125.72,502.88,United States,Minnesota,N Mankato,56003,Christmas Special,2024-10-18 19:30:00,2024-07-22 14:10:00,88,13
64156,1204641,830761,Dinner & Show,Phone Order,4,USD,0.0,0.0,United States,Minnesota,Eden Prairie,55336,Biopic Title,2024-08-21 19:30:00,2024-07-22 14:14:00,30,4
64157,1204643,785464,Dinner & Show,Web Order,2,USD,112.72,225.44,United States,Minnesota,Inver Grove Heights,55076,Biopic Title,2024-09-07 20:00:00,2024-07-22 14:20:00,47,7
64158,1204644,807793,Dinner & Show,Phone Order,2,USD,0.0,0.0,United States,Minnesota,Minneapolis,55407,Biopic Title,2024-09-04 13:00:00,2024-07-22 14:22:00,44,6
64159,1204645,688862,Dinner & Show,Phone Order,4,USD,74.78,299.12,United States,Minnesota,Plymouth,55446,Biopic Title,2024-07-24 19:30:00,2024-07-22 14:22:00,2,0
64160,1204646,501072,Dinner & Show,Phone Order,2,USD,95.38,190.76,United States,South Dakota,Bowdle,57428,Biopic Title,2024-07-25 19:30:00,2024-07-22 14:27:00,3,0
64161,1204647,121746,Dinner & Show,Group Order,6,USD,80.15,480.91,United States,Minnesota,Minneapolis,55410,Family Show,2025-06-07 13:00:00,2024-07-22 14:32:00,320,46
64162,1204647,121746,Dinner & Show,Group Order,3,USD,80.15,240.46,United States,Minnesota,Minneapolis,55410,Family Show,2025-06-07 13:00:00,2024-07-22 14:32:00,320,46
64163,1204649,830763,Dinner & Show,Web Order,2,USD,69.37,138.74,United States,Minnesota,Savage,55378,Biopic Title,2024-08-20 19:30:00,2024-07-22 14:35:00,29,4
64164,1204651,830764,Dinner & Show,Web Order,4,USD,112.72,450.88,United States,Minnesota,Mazeppa,55956,Biopic Title,2024-09-01 18:30:00,2024-07-22 14:38:00,41,6
64165,1204654,689374,Dinner & Show,Phone Order,6,USD,93.57,561.41,United States,Minnesota,Shoreview,55126,Biopic Title,2024-09-08 18:30:00,2024-07-22 14:55:00,48,7
64166,1204655,830765,Dinner & Show,Web Order,4,USD,64.76,259.05,United States,Minnesota,Sauk Centre,56378,Biopic Title,2024-07-31 13:00:00,2024-07-22 15:00:00,9,1
64167,1204656,670653,Dinner & Show,Web Order,4,USD,80.2,320.8,United States,Minnesota,Vadnais Heights,55127,Biopic Title,2024-09-08 18:30:00,2024-07-22 15:00:00,48,7
64168,1204657,770310,Dinner & Show,Phone Order,6,USD,95.38,572.28,United States,Minnesota,Atwater,56209,Christmas Special,2024-11-02 13:00:00,2024-07-22 15:04:00,103,15
64169,1204658,830766,Dinner & Show,Web Order,4,USD,96.46,385.84,United States,Minnesota,Minneapolis,55419,Biopic Title,2024-08-09 20:00:00,2024-07-22 15:07:00,18,3
64170,1204660,596884,Dinner & Show,Group Order,6,USD,100.74,604.44,United States,Minnesota,Wayzata,55391,Christmas Special,2024-12-15 18:30:00,2024-07-22 15:11:00,146,21
64171,1204661,830768,Dinner & Show,Phone Order,2,USD,63.95,127.9,United States,Minnesota,Bloomington,55425,Biopic Title,2024-08-28 13:00:00,2024-07-22 15:32:00,37,5
64172,1204662,87494,Dinner & Show,Phone Order,4,USD,101.11,404.46,United States,Minnesota,Excelsior,55331,Christmas Special,2024-12-21 13:00:00,2024-07-22 15:36:00,152,22
64173,1204662,87494,Dinner & Show,Phone Order,2,USD,101.11,202.23,United States,Minnesota,Excelsior,55331,Christmas Special,2024-12-21 13:00:00,2024-07-22 15:36:00,152,22
64174,1204663,739821,Dinner & Show,Phone Order,2,USD,98.08,196.17,United States,Florida,Fort Myers,33912,Biopic Title,2024-08-10 13:00:00,2024-07-22 15:48:00,19,3
64175,1204665,830769,Dinner & Show,Phone Order,2,USD,100.79,201.58,United States,Minnesota,Granite Falls,56241,Christmas Special,2024-10-05 13:00:00,2024-07-22 15:57:00,75,11
64176,1204666,787640,Dinner & Show,Phone Order,2,USD,89.96,179.92,United States,Minnesota,Saint Louis Park,55416,Biopic Title,2024-08-13 19:30:00,2024-07-22 16:01:00,22,3
64177,1204670,493029,Dinner & Show,Phone Order,4,USD,80.2,320.8,United States,Minnesota,Elk River,55330,Biopic Title,2024-08-15 19:30:00,2024-07-22 16:09:00,24,3
64178,1204672,830773,Dinner & Show,Phone Order,3,USD,80.2,240.6,United States,Minnesota,Ironton,56455,Biopic Title,2024-08-01 19:30:00,2024-07-22 16:11:00,10,1
64179,1204674,830772,Dinner & Show,Web Order,2,USD,89.96,179.92,United States,Minnesota,Crystal,55429,Biopic Title,2024-08-27 19:30:00,2024-07-22 16:11:00,36,5
64180,1204676,769886,Dinner & Show,Phone Order,2,USD,74.78,149.56,United States,North Dakota,Fargo,58103,Biopic Title,2024-08-31 13:00:00,2024-07-22 16:19:00,40,6
64181,1204677,536941,Dinner & Show,Phone Order,2,USD,91.58,183.17,United States,Iowa,Webster City,50595,Biopic Title,2024-07-30 19:30:00,2024-07-22 16:19:00,8,1
64182,1204679,830774,Dinner & Show,Web Order,4,USD,96.46,385.84,United States,Minnesota,Hastings,55033,Biopic Title,2024-08-17 13:00:00,2024-07-22 16:21:00,26,4
64183,1204680,830775,Dinner & Show,Web Order,2,USD,96.46,192.92,United States,Minnesota,Maple Grove,55369,Biopic Title,2024-07-26 20:00:00,2024-07-22 16:22:00,4,1
64184,1204681,771064,Dinner & Show,Web Order,2,USD,96.46,192.92,United States,Minnesota,Otsego,55301,Biopic Title,2024-09-07 13:00:00,2024-07-22 16:23:00,47,7
64185,1204682,735604,Show Only,Phone Order,2,USD,81.41,162.81,United States,Arizona,Phoenix,85016,Biopic Title,2024-07-31 19:30:00,2024-07-22 16:24:00,9,1
64186,1204684,74380,Dinner & Show,Phone Order,3,USD,97.54,292.63,United States,Arizona,Sun City,85373,Biopic Title,2024-08-03 13:00:00,2024-07-22 16:27:00,12,2
64187,1204685,31706,Dinner & Show,Phone Order,6,USD,80.2,481.2,United States,Minnesota,Lakeville,55044,Biopic Title,2024-09-26 19:30:00,2024-07-22 16:28:00,66,9
64188,1204686,159005,Dinner & Show,Phone Order,4,USD,93.21,372.84,United States,Minnesota,Woodbury,55125,Christmas Special,2024-12-27 13:00:00,2024-07-22 16:29:00,158,23
64189,1204686,159005,Dinner & Show,Phone Order,3,USD,93.21,279.63,United States,Minnesota,Woodbury,55125,Christmas Special,2024-12-27 13:00:00,2024-07-22 16:29:00,158,23
64190,1204688,95351,Dinner & Show,Phone Order,2,USD,127.34,254.69,United States,Minnesota,Cottage Grove,55016,Christmas Special,2024-12-20 19:30:00,2024-07-22 16:38:00,151,22
64191,1204689,681426,Dinner & Show,Phone Order,4,USD,74.78,299.12,United States,Minnesota,Hutchinson,55350,Biopic Title,2024-07-30 19:30:00,2024-07-22 16:38:00,8,1
64192,1204691,830777,Dinner & Show,Web Order,4,USD,74.78,299.12,United States,Florida,Summerfield,34491,Biopic Title,2024-08-17 13:00:00,2024-07-22 16:46:00,26,4
64193,1204692,830778,Dinner & Show,Web Order,2,USD,87.25,174.49,United States,Minnesota,Rosemount,55068,Biopic Title,2024-08-21 13:00:00,2024-07-22 16:46:00,30,4
64194,1204693,830779,Dinner & Show,Group Order,6,USD,83.14,498.85,United States,North Dakota,Jamestown,58401,Christmas Special,2024-10-29 19:30:00,2024-07-22 16:47:00,99,14
64195,1204693,830779,Dinner & Show,Group Order,5,USD,83.14,415.7,United States,North Dakota,Jamestown,58401,Christmas Special,2024-10-29 19:30:00,2024-07-22 16:47:00,99,14
64196,1204693,830779,Dinner & Show,Group Order,4,USD,83.14,332.56,United States,North Dakota,Jamestown,58401,Christmas Special,2024-10-29 19:30:00,2024-07-22 16:47:00,99,14
64197,1204693,830779,Dinner & Show,Group Order,2,USD,83.14,166.28,United States,North Dakota,Jamestown,58401,Christmas Special,2024-10-29 19:30:00,2024-07-22 16:47:00,99,14
64198,1204694,830780,Dinner & Show,Web Order,2,USD,60.16,120.31,United States,Minnesota,Eden Prairie,55346,Biopic Title,2024-08-07 13:00:00,2024-07-22 16:53:00,16,2
64199,1204695,830781,Dinner & Show,Phone Order,2,USD,85.62,171.24,United States,Minnesota,Lake Crystal,56055,Biopic Title,2024-07-31 13:00:00,2024-07-22 16:55:00,9,1
64200,1204696,196198,Dinner & Show,Phone Order,4,USD,97.0,388.02,United States,Minnesota,St Paul,55101,Biopic Title,2024-09-05 19:30:00,2024-07-22 16:55:00,45,6
64201,1204697,830783,Dinner & Show,Phone Order,4,USD,106.21,424.84,United States,Minnesota,Rochester,55901,Biopic Title,2024-08-18 18:30:00,2024-07-22 16:56:00,27,4
64202,1204698,808245,Dinner & Show,Window Order,4,USD,118.13,472.52,United States,Minnesota,Chaska,55318,Biopic Title,2024-07-26 20:00:00,2024-07-22 16:57:00,4,1
64203,1204699,830782,Dinner & Show,Web Order,4,USD,100.0,400.01,United States,Minnesota,Gilbert,55741,Christmas Special,2024-12-12 19:30:00,2024-07-22 16:59:00,143,20
64204,1204700,830784,Dinner & Show,Phone Order,2,USD,89.96,179.92,United States,Minnesota,Moorehead,56560,Biopic Title,2024-08-13 19:30:00,2024-07-22 17:00:00,22,3
64205,1204701,830786,Dinner & Show,Web Order,6,USD,118.13,708.78,United States,Minnesota,Wayzata,55391,Biopic Title,2024-08-10 20:00:00,2024-07-22 17:05:00,19,3
64206,1204702,804719,Dinner & Show,Phone Order,2,USD,87.25,174.49,United States,Minnesota,Rosemount,55068,Biopic Title,2024-08-14 13:00:00,2024-07-22 17:05:00,23,3
64207,1204703,830785,Dinner & Show,Phone Order,5,USD,69.37,346.85,United States,Minnesota,Eden Prairie,55346,Biopic Title,2024-07-23 19:30:00,2024-07-22 17:06:00,1,0
64208,1204704,830788,Dinner & Show,Web Order,3,USD,95.38,286.14,United States,Minnesota,Lakeville,55044,Christmas Special,2024-10-26 13:00:00,2024-07-22 17:11:00,96,14
64209,1204705,830787,Dinner & Show,Web Order,5,USD,93.21,466.05,United States,Wisconsin,Menomonie,54751,Christmas Special,2024-10-30 13:00:00,2024-07-22 17:11:00,100,14
64210,1204707,830790,Dinner & Show,Web Order,2,USD,87.79,175.58,United States,Minnesota,North Oaks,55127,Christmas Special,2024-12-27 13:00:00,2024-07-22 17:19:00,158,23
64211,1204709,830792,Dinner & Show,Web Order,2,USD,95.38,190.76,United States,Florida,Pensacola,32503,Biopic Title,2024-07-25 19:30:00,2024-07-22 17:30:00,3,0
64212,1204710,830793,Dinner & Show,Web Order,2,USD,118.13,236.26,United States,Minnesota,Minneapolis,55409,Biopic Title,2024-08-03 20:00:00,2024-07-22 17:44:00,12,2
64213,1204711,694782,Dinner & Show,Web Order,4,USD,125.72,502.88,United States,Minnesota,Crystal,55428,Christmas Special,2024-12-28 19:30:00,2024-07-22 18:01:00,159,23
64214,1204712,471496,Dinner & Show,Web Order,3,USD,74.78,224.34,United States,Minnesota,Walnut Grove,56180,Biopic Title,2024-08-10 13:00:00,2024-07-22 18:02:00,19,3
64215,1204714,830795,Dinner & Show,Web Order,4,USD,96.46,385.84,United States,Minnesota,Hutchinson,55350,Biopic Title,2024-08-31 13:00:00,2024-07-22 18:31:00,40,6
64216,1204716,830797,Dinner & Show,Web Order,2,USD,118.13,236.26,United States,Minnesota,Saint Paul,55106,Biopic Title,2024-08-02 20:00:00,2024-07-22 18:42:00,11,2
64217,1204717,830799,Dinner & Show,Web Order,4,USD,80.2,320.8,United States,California,Walnut Creek,94595,Biopic Title,2024-08-29 19:30:00,2024-07-22 18:38:00,38,5
64218,1204718,830800,Dinner & Show,Web Order,2,USD,89.96,179.92,United States,Minnesota,Bloomington,55438,Biopic Title,2024-07-24 19:30:00,2024-07-22 18:42:00,2,0
64219,1204719,755731,Dinner & Show,Web Order,4,USD,118.13,472.52,United States,Minnesota,Woodbury,55125,Biopic Title,2024-09-07 20:00:00,2024-07-22 18:42:00,47,7
64220,1204720,830798,Dinner & Show,Web Order,2,USD,84.54,169.08,United States,Minnesota,Lilydale,55118,Biopic Title,2024-07-30 19:30:00,2024-07-22 18:46:00,8,1
64221,1204721,830803,Dinner & Show,Web Order,3,USD,93.21,279.63,United States,Minnesota,Chaska,55318,Christmas Special,2024-11-29 13:00:00,2024-07-22 18:52:00,130,19
64222,1204723,830805,Dinner & Show,Web Order,2,USD,85.62,171.24,United States,Minnesota,Rochester,55901,Biopic Title,2024-08-28 13:00:00,2024-07-22 19:16:00,37,5
64223,1204724,830807,Dinner & Show,Web Order,4,USD,74.78,299.12,United States,Minnesota,Corcoran,55340,Biopic Title,2024-07-31 19:30:00,2024-07-22 19:23:00,9,1
64224,1204725,830808,Dinner & Show,Web Order,2,USD,74.78,149.56,United States,Minnesota,Saint Paul,55112,Biopic Title,2024-08-13 19:30:00,2024-07-22 19:24:00,22,3
64225,1204726,694778,Dinner & Show,Web Order,4,USD,89.96,359.84,United States,Minnesota,Wayzata,55391,Biopic Title,2024-08-13 19:30:00,2024-07-22 19:29:00,22,3
64226,1204729,830810,Dinner & Show,Web Order,4,USD,85.62,342.48,United States,Minnesota,Apple Valley,55124,Biopic Title,2024-08-10 20:00:00,2024-07-22 19:37:00,19,3
64227,1204731,830812,Dinner & Show,Web Order,2,USD,100.79,201.58,United States,Minnesota,Foley,56329,Christmas Special,2024-12-07 13:00:00,2024-07-22 20:10:00,138,20
64228,1204732,830813,Dinner & Show,Web Order,2,USD,95.38,190.76,United States,Minnesota,Woodbury,55125,Biopic Title,2024-08-01 19:30:00,2024-07-22 20:16:00,10,1
64229,1204733,830814,Dinner & Show,Web Order,4,USD,80.2,320.8,United States,Minnesota,Cold Spring,56320,Biopic Title,2024-09-19 19:30:00,2024-07-22 20:31:00,59,8
64230,1204734,830816,Dinner & Show,Web Order,3,USD,84.54,253.62,United States,Minnesota,Hopkins,55305,Biopic Title,2024-08-20 19:30:00,2024-07-22 20:31:00,29,4
64231,1204735,830817,Dinner & Show,Web Order,2,USD,104.05,208.1,United States,Minnesota,Norwood Young America,55397,Christmas Special,2024-12-23 19:30:00,2024-07-22 20:31:00,154,22
64232,1204736,830815,Dinner & Show,Web Order,2,USD,112.72,225.44,United States,Wisconsin,Frederic,54837,Biopic Title,2024-09-01 18:30:00,2024-07-22 20:32:00,41,6
64233,1204737,830818,Dinner & Show,Web Order,2,USD,79.78,159.56,United States,Minnesota,Dundee,56131,Biopic Title,2024-08-21 19:30:00,2024-07-22 20:36:00,30,4
64234,1204741,830823,Dinner & Show,Web Order,4,USD,120.71,482.82,United States,Minnesota,Excelsior,55331,Christmas Special,2024-12-22 18:30:00,2024-07-22 21:01:00,153,22
64235,1204742,830822,Dinner & Show,Web Order,4,USD,118.13,472.52,United States,Washington,Gig Harbor,98335,Biopic Title,2024-08-17 20:00:00,2024-07-22 21:02:00,26,4
64236,1204743,830824,Dinner & Show,Web Order,2,USD,106.21,212.42,United States,Minnesota,East Bethel,55011,Biopic Title,2024-08-25 18:30:00,2024-07-22 21:05:00,34,5
64237,1204744,533084,Dinner & Show,Web Order,2,USD,96.46,192.92,United States,South Dakota,Madison,57042,Biopic Title,2024-08-10 13:00:00,2024-07-22 21:05:00,19,3
64238,1204745,830825,Dinner & Show,Web Order,4,USD,121.11,484.45,United States,Minnesota,Excelsior,55331,Christmas Special,2024-12-22 18:30:00,2024-07-22 21:06:00,153,22
64239,1204746,773672,Dinner & Show,Web Order,2,USD,96.46,192.92,United States,Minnesota,New Richmond,54017,Biopic Title,2024-08-31 13:00:00,2024-07-22 21:26:00,40,6
64240,1204749,450845,Dinner & Show,Web Order,2,USD,93.7,187.41,United States,Florida,Fort Myers,33912,Christmas Special,2024-10-08 19:30:00,2024-07-22 22:00:00,78,11
64241,1204750,830828,Dinner & Show,Web Order,5,USD,100.79,503.95,United States,Minnesota,Harris,55032,Christmas Special,2025-01-04 13:00:00,2024-07-22 22:05:00,166,24
64242,1204751,601335,Dinner & Show,Web Order,2,USD,98.08,196.17,United States,Minnesota,Eden Prairie,55346,Biopic Title,2024-08-13 19:30:00,2024-07-22 22:21:00,22,3
64243,1204752,830829,Dinner & Show,Web Order,2,USD,118.13,236.26,United States,Minnesota,South Saint Paul,55075,Biopic Title,2024-08-03 20:00:00,2024-07-22 23:34:00,12,2
64244,1204753,830830,Dinner & Show,Web Order,4,USD,85.62,342.48,United States,Minnesota,Duluth,55803,Biopic Title,2024-08-28 13:00:00,2024-07-22 23:57:00,37,5
64245,1204756,830834,Dinner & Show,Web Order,6,USD,104.05,624.3,United States,South Dakota,Burke,57523,Christmas Special,2024-10-29 19:30:00,2024-07-23 06:34:00,98,14
64246,1204757,553628,Dinner & Show,Web Order,3,USD,118.13,354.39,United States,South Dakota,Sioux Falls,57106,Biopic Title,2024-09-27 20:00:00,2024-07-23 07:55:00,66,9
64247,1204758,830836,Dinner & Show,Web Order,6,USD,105.13,630.78,United States,Minnesota,Forest Lake,55025,Biopic Title,2024-08-11 18:30:00,2024-07-23 08:24:00,19,3
64248,1204759,830838,Dinner & Show,Web Order,4,USD,106.21,424.84,United States,Minnesota,Rosemount,55058,Biopic Title,2024-08-04 18:30:00,2024-07-23 08:51:00,12,2
64249,1204760,830839,Dinner & Show,Web Order,2,USD,63.95,127.9,United States,Wisconsin,Ellsworth,54011,Biopic Title,2024-09-11 13:00:00,2024-07-23 08:52:00,50,7
